track	panel	chr	hap	sample	ancestry	n_sites	n_correct	concordance
NAT	NAT_PEL	22	1	sim_001	AFR	2884	2882	0.9993065187239945
NAT	NAT_PEL	22	2	sim_001	NAT	782	712	0.9104859335038363
NAT	NAT_PEL	22	2	sim_001	EUR	338	327	0.9674556213017751
NAT	NAT_PEL	22	2	sim_001	AFR	4349	4288	0.9859737870774891
NAT	NAT_PEL	22	3	sim_002	NAT	328	328	1
NAT	NAT_PEL	22	3	sim_002	EUR	3724	3708	0.9957035445757251
NAT	NAT_PEL	22	3	sim_002	AFR	1417	1417	1
NAT	NAT_PEL	22	4	sim_002	NAT	429	429	1
NAT	NAT_PEL	22	4	sim_002	EUR	4049	4030	0.995307483329217
NAT	NAT_PEL	22	4	sim_002	AFR	991	988	0.9969727547931383
NAT	NAT_PEL	22	5	sim_003	NAT	1709	1709	1
NAT	NAT_PEL	22	5	sim_003	EUR	483	435	0.9006211180124224
NAT	NAT_PEL	22	5	sim_003	AFR	3277	3197	0.9755874275251755
NAT	NAT_PEL	22	6	sim_003	NAT	1326	1221	0.920814479638009
NAT	NAT_PEL	22	6	sim_003	EUR	4143	4078	0.984310885831523
NAT	NAT_PEL	22	7	sim_004	NAT	806	798	0.9900744416873449
NAT	NAT_PEL	22	7	sim_004	EUR	2780	2772	0.9971223021582734
NAT	NAT_PEL	22	7	sim_004	AFR	1883	1837	0.975570897503983
NAT	NAT_PEL	22	8	sim_004	NAT	176	149	0.8465909090909091
NAT	NAT_PEL	22	8	sim_004	EUR	3541	3540	0.9997175939000282
NAT	NAT_PEL	22	8	sim_004	AFR	1752	1750	0.9988584474885844
NAT	NAT_PEL	22	9	sim_005	NAT	711	706	0.9929676511954993
NAT	NAT_PEL	22	9	sim_005	EUR	4503	4124	0.9158338885187652
NAT	NAT_PEL	22	9	sim_005	AFR	255	255	1
NAT	NAT_PEL	22	10	sim_005	EUR	1035	788	0.7613526570048309
NAT	NAT_PEL	22	10	sim_005	AFR	4434	4377	0.9871447902571042
NAT	NAT_PEL	22	11	sim_006	NAT	2061	1806	0.87627365356623
NAT	NAT_PEL	22	11	sim_006	EUR	2549	2144	0.841114162416634
NAT	NAT_PEL	22	11	sim_006	AFR	859	830	0.9662398137369034
NAT	NAT_PEL	22	12	sim_006	NAT	2214	1203	0.5433604336043361
NAT	NAT_PEL	22	12	sim_006	EUR	1428	1273	0.8914565826330533
NAT	NAT_PEL	22	12	sim_006	AFR	1827	1827	1
NAT	NAT_PEL	22	13	sim_007	EUR	4442	4415	0.9939216569113012
NAT	NAT_PEL	22	13	sim_007	AFR	1027	909	0.8851022395326192
NAT	NAT_PEL	22	14	sim_007	NAT	61	61	1
NAT	NAT_PEL	22	14	sim_007	EUR	4927	4433	0.899736147757256
NAT	NAT_PEL	22	14	sim_007	AFR	481	480	0.997920997920998
NAT	NAT_PEL	22	15	sim_008	NAT	691	682	0.9869753979739508
NAT	NAT_PEL	22	15	sim_008	EUR	4684	4377	0.9344577284372332
NAT	NAT_PEL	22	15	sim_008	AFR	94	66	0.7021276595744681
NAT	NAT_PEL	22	16	sim_008	NAT	2418	2014	0.8329197684036393
NAT	NAT_PEL	22	16	sim_008	EUR	2447	2241	0.9158152840212506
NAT	NAT_PEL	22	16	sim_008	AFR	604	604	1
NAT	NAT_PEL	22	17	sim_009	NAT	1389	1370	0.986321094312455
NAT	NAT_PEL	22	17	sim_009	EUR	1187	925	0.7792754844144903
NAT	NAT_PEL	22	17	sim_009	AFR	2893	2877	0.9944694089180781
NAT	NAT_PEL	22	18	sim_009	EUR	2976	2976	1
NAT	NAT_PEL	22	18	sim_009	AFR	2493	2428	0.9739269955876454
NAT	NAT_PEL	22	19	sim_010	EUR	4119	4071	0.9883466860888566
NAT	NAT_PEL	22	19	sim_010	AFR	1350	1193	0.8837037037037037
NAT	NAT_PEL	22	20	sim_010	NAT	482	465	0.9647302904564315
NAT	NAT_PEL	22	20	sim_010	EUR	2654	2340	0.881688018085908
NAT	NAT_PEL	22	20	sim_010	AFR	2333	2330	0.9987141020145736
NAT	NAT_PEL	22	21	sim_011	EUR	36	0	0
NAT	NAT_PEL	22	21	sim_011	AFR	5433	5433	1
NAT	NAT_PEL	22	22	sim_011	NAT	820	819	0.998780487804878
NAT	NAT_PEL	22	22	sim_011	EUR	1264	1203	0.9517405063291139
NAT	NAT_PEL	22	22	sim_011	AFR	3385	3370	0.9955686853766618
NAT	NAT_PEL	22	23	sim_012	NAT	672	604	0.8988095238095238
NAT	NAT_PEL	22	23	sim_012	EUR	3773	3773	1
NAT	NAT_PEL	22	23	sim_012	AFR	1024	999	0.9755859375
NAT	NAT_PEL	22	24	sim_012	NAT	217	217	1
NAT	NAT_PEL	22	24	sim_012	EUR	2957	2782	0.9408183970240108
NAT	NAT_PEL	22	24	sim_012	AFR	2295	2295	1
NAT	NAT_PEL	22	25	sim_013	NAT	2726	2718	0.9970652971386648
NAT	NAT_PEL	22	25	sim_013	EUR	1734	1625	0.9371395617070357
NAT	NAT_PEL	22	25	sim_013	AFR	1009	907	0.8989098116947473
NAT	NAT_PEL	22	26	sim_013	NAT	1097	1093	0.9963536918869644
NAT	NAT_PEL	22	26	sim_013	EUR	3547	3474	0.9794192275162109
NAT	NAT_PEL	22	26	sim_013	AFR	825	786	0.9527272727272728
NAT	NAT_PEL	22	27	sim_014	NAT	3615	3428	0.9482710926694329
NAT	NAT_PEL	22	27	sim_014	EUR	1389	1389	1
NAT	NAT_PEL	22	27	sim_014	AFR	465	465	1
NAT	NAT_PEL	22	28	sim_014	NAT	1729	1555	0.8993637941006362
NAT	NAT_PEL	22	28	sim_014	EUR	3554	3443	0.9687675858187957
NAT	NAT_PEL	22	28	sim_014	AFR	186	186	1
NAT	NAT_PEL	22	29	sim_015	NAT	242	242	1
NAT	NAT_PEL	22	29	sim_015	EUR	4253	4251	0.9995297437103221
NAT	NAT_PEL	22	29	sim_015	AFR	974	964	0.9897330595482546
NAT	NAT_PEL	22	30	sim_015	NAT	547	527	0.9634369287020109
NAT	NAT_PEL	22	30	sim_015	EUR	3866	3866	1
NAT	NAT_PEL	22	30	sim_015	AFR	1056	929	0.8797348484848485
NAT	NAT_PEL	22	31	sim_016	NAT	694	643	0.9265129682997119
NAT	NAT_PEL	22	31	sim_016	EUR	4731	4731	1
NAT	NAT_PEL	22	31	sim_016	AFR	44	0	0
NAT	NAT_PEL	22	32	sim_016	NAT	281	164	0.5836298932384342
NAT	NAT_PEL	22	32	sim_016	EUR	4007	3967	0.9900174694285001
NAT	NAT_PEL	22	32	sim_016	AFR	1181	1129	0.955969517358171
NAT	NAT_PEL	22	33	sim_017	NAT	1869	1869	1
NAT	NAT_PEL	22	33	sim_017	EUR	3469	3400	0.9801095416546555
NAT	NAT_PEL	22	33	sim_017	AFR	131	131	1
NAT	NAT_PEL	22	34	sim_017	EUR	2628	2608	0.9923896499238964
NAT	NAT_PEL	22	34	sim_017	AFR	2841	2837	0.9985920450545582
NAT	NAT_PEL	22	35	sim_018	NAT	902	825	0.9146341463414634
NAT	NAT_PEL	22	35	sim_018	EUR	3686	3642	0.9880629408572978
NAT	NAT_PEL	22	35	sim_018	AFR	881	847	0.9614074914869466
NAT	NAT_PEL	22	36	sim_018	NAT	2831	2831	1
NAT	NAT_PEL	22	36	sim_018	EUR	886	853	0.9627539503386005
NAT	NAT_PEL	22	36	sim_018	AFR	1752	1718	0.980593607305936
NAT	NAT_PEL	22	37	sim_019	EUR	5248	5248	1
NAT	NAT_PEL	22	37	sim_019	AFR	221	221	1
NAT	NAT_PEL	22	38	sim_019	EUR	2072	2005	0.9676640926640927
NAT	NAT_PEL	22	38	sim_019	AFR	3397	3358	0.9885192817191639
NAT	NAT_PEL	22	39	sim_020	EUR	5393	5393	1
NAT	NAT_PEL	22	39	sim_020	AFR	76	0	0
NAT	NAT_PEL	22	40	sim_020	EUR	3903	3895	0.9979502946451447
NAT	NAT_PEL	22	40	sim_020	AFR	1566	1532	0.9782886334610472
NAT	NAT_PEL	22	41	sim_021	NAT	1848	1848	1
NAT	NAT_PEL	22	41	sim_021	EUR	962	819	0.8513513513513513
NAT	NAT_PEL	22	41	sim_021	AFR	2659	2596	0.9763068822865739
NAT	NAT_PEL	22	42	sim_021	NAT	1981	1981	1
NAT	NAT_PEL	22	42	sim_021	EUR	3488	3417	0.979644495412844
NAT	NAT_PEL	22	43	sim_022	EUR	3550	3545	0.9985915492957746
NAT	NAT_PEL	22	43	sim_022	AFR	1919	1824	0.9504950495049505
NAT	NAT_PEL	22	44	sim_022	EUR	5011	5002	0.9982039513071244
NAT	NAT_PEL	22	44	sim_022	AFR	458	360	0.7860262008733624
NAT	NAT_PEL	22	45	sim_023	NAT	1516	1512	0.9973614775725593
NAT	NAT_PEL	22	45	sim_023	EUR	1028	1028	1
NAT	NAT_PEL	22	45	sim_023	AFR	2925	2908	0.9941880341880341
NAT	NAT_PEL	22	46	sim_023	NAT	577	577	1
NAT	NAT_PEL	22	46	sim_023	EUR	3694	3693	0.9997292907417433
NAT	NAT_PEL	22	46	sim_023	AFR	1198	1171	0.9774624373956594
NAT	NAT_PEL	22	47	sim_024	EUR	3470	3470	1
NAT	NAT_PEL	22	47	sim_024	AFR	1999	1999	1
NAT	NAT_PEL	22	48	sim_024	NAT	1095	1082	0.9881278538812786
NAT	NAT_PEL	22	48	sim_024	EUR	3416	3389	0.992096018735363
NAT	NAT_PEL	22	48	sim_024	AFR	958	905	0.9446764091858038
NAT	NAT_PEL	22	49	sim_025	NAT	197	197	1
NAT	NAT_PEL	22	49	sim_025	EUR	3006	2957	0.9836992681304059
NAT	NAT_PEL	22	49	sim_025	AFR	2266	2266	1
NAT	NAT_PEL	22	50	sim_025	NAT	824	782	0.9490291262135923
NAT	NAT_PEL	22	50	sim_025	EUR	3221	3209	0.996274448928904
NAT	NAT_PEL	22	50	sim_025	AFR	1424	1284	0.901685393258427
NAT	NAT_PEL	22	51	sim_026	NAT	2138	1762	0.8241347053320861
NAT	NAT_PEL	22	51	sim_026	EUR	2134	2121	0.9939081537019682
NAT	NAT_PEL	22	51	sim_026	AFR	1197	1197	1
NAT	NAT_PEL	22	52	sim_026	NAT	2301	2297	0.9982616253802694
NAT	NAT_PEL	22	52	sim_026	EUR	1436	1427	0.9937325905292479
NAT	NAT_PEL	22	52	sim_026	AFR	1732	1707	0.9855658198614319
NAT	NAT_PEL	22	53	sim_027	NAT	227	217	0.9559471365638766
NAT	NAT_PEL	22	53	sim_027	EUR	4746	4746	1
NAT	NAT_PEL	22	53	sim_027	AFR	496	328	0.6612903225806451
NAT	NAT_PEL	22	54	sim_027	EUR	3243	3170	0.9774899784150478
NAT	NAT_PEL	22	54	sim_027	AFR	2226	2223	0.9986522911051213
NAT	NAT_PEL	22	55	sim_028	EUR	4311	4309	0.9995360705172813
NAT	NAT_PEL	22	55	sim_028	AFR	1158	1158	1
NAT	NAT_PEL	22	56	sim_028	EUR	4932	4741	0.9612733171127331
NAT	NAT_PEL	22	56	sim_028	AFR	537	501	0.9329608938547486
NAT	NAT_PEL	22	57	sim_029	NAT	93	93	1
NAT	NAT_PEL	22	57	sim_029	EUR	2658	2611	0.9823175319789316
NAT	NAT_PEL	22	57	sim_029	AFR	2718	2671	0.9827078734363502
NAT	NAT_PEL	22	58	sim_029	NAT	766	750	0.97911227154047
NAT	NAT_PEL	22	58	sim_029	EUR	2159	2151	0.9962945808244558
NAT	NAT_PEL	22	58	sim_029	AFR	2544	2498	0.9819182389937107
NAT	NAT_PEL	22	59	sim_030	NAT	2046	465	0.22727272727272727
NAT	NAT_PEL	22	59	sim_030	EUR	1758	1669	0.9493742889647326
NAT	NAT_PEL	22	59	sim_030	AFR	1665	1656	0.9945945945945946
NAT	NAT_PEL	22	60	sim_030	NAT	524	472	0.9007633587786259
NAT	NAT_PEL	22	60	sim_030	EUR	2529	2351	0.9296164491894029
NAT	NAT_PEL	22	60	sim_030	AFR	2416	2405	0.9954470198675497
NATMXB	NAT_PEL	22	1	sim_001	NAT	1956	1369	0.6998977505112475
NATMXB	NAT_PEL	22	1	sim_001	EUR	604	604	1
NATMXB	NAT_PEL	22	1	sim_001	AFR	2909	2909	1
NATMXB	NAT_PEL	22	2	sim_001	NAT	3538	3538	1
NATMXB	NAT_PEL	22	2	sim_001	EUR	821	774	0.9427527405602923
NATMXB	NAT_PEL	22	2	sim_001	AFR	1110	1038	0.9351351351351351
NATMXB	NAT_PEL	22	3	sim_002	EUR	3720	3720	1
NATMXB	NAT_PEL	22	3	sim_002	AFR	1749	1506	0.8610634648370498
NATMXB	NAT_PEL	22	4	sim_002	NAT	227	109	0.4801762114537445
NATMXB	NAT_PEL	22	4	sim_002	EUR	5207	5207	1
NATMXB	NAT_PEL	22	4	sim_002	AFR	35	0	0
NATMXB	NAT_PEL	22	5	sim_003	NAT	418	370	0.8851674641148325
NATMXB	NAT_PEL	22	5	sim_003	EUR	4182	4182	1
NATMXB	NAT_PEL	22	5	sim_003	AFR	869	838	0.9643268124280783
NATMXB	NAT_PEL	22	6	sim_003	NAT	1051	1051	1
NATMXB	NAT_PEL	22	6	sim_003	EUR	3136	3087	0.984375
NATMXB	NAT_PEL	22	6	sim_003	AFR	1282	1250	0.9750390015600624
NATMXB	NAT_PEL	22	7	sim_004	EUR	3420	3292	0.9625730994152046
NATMXB	NAT_PEL	22	7	sim_004	AFR	2049	1990	0.9712054660810151
NATMXB	NAT_PEL	22	8	sim_004	NAT	1643	1643	1
NATMXB	NAT_PEL	22	8	sim_004	EUR	3634	3601	0.9909190974133186
NATMXB	NAT_PEL	22	8	sim_004	AFR	192	192	1
NATMXB	NAT_PEL	22	9	sim_005	NAT	565	563	0.9964601769911504
NATMXB	NAT_PEL	22	9	sim_005	EUR	4838	4838	1
NATMXB	NAT_PEL	22	9	sim_005	AFR	66	0	0
NATMXB	NAT_PEL	22	10	sim_005	NAT	336	217	0.6458333333333334
NATMXB	NAT_PEL	22	10	sim_005	EUR	3417	3369	0.9859525899912204
NATMXB	NAT_PEL	22	10	sim_005	AFR	1716	1679	0.9784382284382285
NATMXB	NAT_PEL	22	11	sim_006	EUR	421	366	0.8693586698337292
NATMXB	NAT_PEL	22	11	sim_006	AFR	5048	4870	0.9647385103011094
NATMXB	NAT_PEL	22	12	sim_006	NAT	2236	1259	0.5630590339892666
NATMXB	NAT_PEL	22	12	sim_006	EUR	2936	2874	0.978882833787466
NATMXB	NAT_PEL	22	12	sim_006	AFR	297	297	1
NATMXB	NAT_PEL	22	13	sim_007	NAT	156	156	1
NATMXB	NAT_PEL	22	13	sim_007	EUR	764	737	0.9646596858638743
NATMXB	NAT_PEL	22	13	sim_007	AFR	4549	4493	0.987689602110354
NATMXB	NAT_PEL	22	14	sim_007	NAT	415	337	0.8120481927710843
NATMXB	NAT_PEL	22	14	sim_007	EUR	3753	3722	0.9917399413802291
NATMXB	NAT_PEL	22	14	sim_007	AFR	1301	1301	1
NATMXB	NAT_PEL	22	15	sim_008	NAT	194	148	0.7628865979381443
NATMXB	NAT_PEL	22	15	sim_008	EUR	3919	3698	0.9436080632814493
NATMXB	NAT_PEL	22	15	sim_008	AFR	1356	1356	1
NATMXB	NAT_PEL	22	16	sim_008	NAT	375	306	0.816
NATMXB	NAT_PEL	22	16	sim_008	EUR	4314	4282	0.9925822902178952
NATMXB	NAT_PEL	22	16	sim_008	AFR	780	780	1
NATMXB	NAT_PEL	22	17	sim_009	NAT	765	751	0.9816993464052287
NATMXB	NAT_PEL	22	17	sim_009	EUR	4552	4551	0.999780316344464
NATMXB	NAT_PEL	22	17	sim_009	AFR	152	152	1
NATMXB	NAT_PEL	22	18	sim_009	NAT	931	877	0.9419978517722879
NATMXB	NAT_PEL	22	18	sim_009	EUR	3215	2950	0.9175738724727839
NATMXB	NAT_PEL	22	18	sim_009	AFR	1323	1285	0.9712773998488284
NATMXB	NAT_PEL	22	19	sim_010	EUR	5352	5352	1
NATMXB	NAT_PEL	22	19	sim_010	AFR	117	109	0.9316239316239316
NATMXB	NAT_PEL	22	20	sim_010	NAT	59	0	0
NATMXB	NAT_PEL	22	20	sim_010	EUR	4509	4229	0.9379019738301175
NATMXB	NAT_PEL	22	20	sim_010	AFR	901	889	0.9866814650388457
NATMXB	NAT_PEL	22	21	sim_011	NAT	3937	3918	0.9951739903479807
NATMXB	NAT_PEL	22	21	sim_011	EUR	1532	1532	1
NATMXB	NAT_PEL	22	22	sim_011	NAT	2995	2965	0.989983305509182
NATMXB	NAT_PEL	22	22	sim_011	EUR	1417	1387	0.9788285109386027
NATMXB	NAT_PEL	22	22	sim_011	AFR	1057	1057	1
NATMXB	NAT_PEL	22	23	sim_012	NAT	1234	1198	0.9708265802269044
NATMXB	NAT_PEL	22	23	sim_012	EUR	4235	4194	0.990318772136954
NATMXB	NAT_PEL	22	24	sim_012	NAT	856	826	0.9649532710280374
NATMXB	NAT_PEL	22	24	sim_012	EUR	4298	4265	0.9923220102373197
NATMXB	NAT_PEL	22	24	sim_012	AFR	315	300	0.9523809523809523
NATMXB	NAT_PEL	22	25	sim_013	EUR	5189	5189	1
NATMXB	NAT_PEL	22	25	sim_013	AFR	280	280	1
NATMXB	NAT_PEL	22	26	sim_013	NAT	646	573	0.8869969040247678
NATMXB	NAT_PEL	22	26	sim_013	EUR	2705	2647	0.978558225508318
NATMXB	NAT_PEL	22	26	sim_013	AFR	2118	2104	0.9933899905571294
NATMXB	NAT_PEL	22	27	sim_014	NAT	1445	1383	0.9570934256055363
NATMXB	NAT_PEL	22	27	sim_014	EUR	2072	1949	0.9406370656370656
NATMXB	NAT_PEL	22	27	sim_014	AFR	1952	1952	1
NATMXB	NAT_PEL	22	28	sim_014	EUR	5469	5114	0.9350886816602669
NATMXB	NAT_PEL	22	29	sim_015	EUR	4523	4516	0.9984523546318815
NATMXB	NAT_PEL	22	29	sim_015	AFR	946	946	1
NATMXB	NAT_PEL	22	30	sim_015	EUR	4226	4205	0.9950307619498343
NATMXB	NAT_PEL	22	30	sim_015	AFR	1243	1217	0.9790828640386162
NATMXB	NAT_PEL	22	31	sim_016	NAT	3310	3309	0.9996978851963746
NATMXB	NAT_PEL	22	31	sim_016	EUR	1435	1359	0.9470383275261324
NATMXB	NAT_PEL	22	31	sim_016	AFR	724	714	0.9861878453038674
NATMXB	NAT_PEL	22	32	sim_016	EUR	5349	5070	0.9478407178911946
NATMXB	NAT_PEL	22	32	sim_016	AFR	120	120	1
NATMXB	NAT_PEL	22	33	sim_017	NAT	383	375	0.97911227154047
NATMXB	NAT_PEL	22	33	sim_017	EUR	4988	4988	1
NATMXB	NAT_PEL	22	33	sim_017	AFR	98	0	0
NATMXB	NAT_PEL	22	34	sim_017	NAT	1694	1548	0.9138134592680047
NATMXB	NAT_PEL	22	34	sim_017	EUR	3022	2935	0.971211118464593
NATMXB	NAT_PEL	22	34	sim_017	AFR	753	753	1
NATMXB	NAT_PEL	22	35	sim_018	NAT	898	862	0.95991091314031185
NATMXB	NAT_PEL	22	35	sim_018	EUR	3285	3081	0.9378995433789954
NATMXB	NAT_PEL	22	35	sim_018	AFR	1286	1206	0.937791601866252
NATMXB	NAT_PEL	22	36	sim_018	NAT	1132	1113	0.9832155477031802
NATMXB	NAT_PEL	22	36	sim_018	EUR	2992	2961	0.9896390374331551
NATMXB	NAT_PEL	22	36	sim_018	AFR	1345	1333	0.9910780669144982
NATMXB	NAT_PEL	22	37	sim_019	NAT	866	852	0.9838337182448037
NATMXB	NAT_PEL	22	37	sim_019	EUR	2881	2873	0.9972231863936133
NATMXB	NAT_PEL	22	37	sim_019	AFR	1722	1675	0.9727061556329849
NATMXB	NAT_PEL	22	38	sim_019	NAT	32	32	1
NATMXB	NAT_PEL	22	38	sim_019	EUR	4404	4379	0.9943233424159855
NATMXB	NAT_PEL	22	38	sim_019	AFR	1033	1033	1
NATMXB	NAT_PEL	22	39	sim_020	EUR	4865	4584	0.94224049331963
NATMXB	NAT_PEL	22	39	sim_020	AFR	604	604	1
NATMXB	NAT_PEL	22	40	sim_020	NAT	2454	2263	0.9221678891605541
NATMXB	NAT_PEL	22	40	sim_020	EUR	1396	1309	0.9376790830945558
NATMXB	NAT_PEL	22	40	sim_020	AFR	1619	1583	0.9777640518838789
NATMXB	NAT_PEL	22	41	sim_021	NAT	93	93	1
NATMXB	NAT_PEL	22	41	sim_021	EUR	3982	3732	0.9372174786539428
NATMXB	NAT_PEL	22	41	sim_021	AFR	1394	1394	1
NATMXB	NAT_PEL	22	42	sim_021	NAT	1738	1725	0.9925201380897584
NATMXB	NAT_PEL	22	42	sim_021	EUR	2376	2302	0.9688552188552189
NATMXB	NAT_PEL	22	42	sim_021	AFR	1355	1353	0.9985239852398524
NATMXB	NAT_PEL	22	43	sim_022	NAT	326	326	1
NATMXB	NAT_PEL	22	43	sim_022	EUR	1104	1066	0.9655797101449275
NATMXB	NAT_PEL	22	43	sim_022	AFR	4039	4018	0.9948006932409013
NATMXB	NAT_PEL	22	44	sim_022	NAT	1550	1393	0.8987096774193548
NATMXB	NAT_PEL	22	44	sim_022	EUR	3880	3880	1
NATMXB	NAT_PEL	22	44	sim_022	AFR	39	0	0
NATMXB	NAT_PEL	22	45	sim_023	EUR	3289	3100	0.9425357251444207
NATMXB	NAT_PEL	22	45	sim_023	AFR	2180	2000	0.9174311926605505
NATMXB	NAT_PEL	22	46	sim_023	EUR	4629	4629	1
NATMXB	NAT_PEL	22	46	sim_023	AFR	840	712	0.8476190476190476
NATMXB	NAT_PEL	22	47	sim_024	NAT	2057	2026	0.9849295089936801
NATMXB	NAT_PEL	22	47	sim_024	EUR	2080	1736	0.8346153846153846
NATMXB	NAT_PEL	22	47	sim_024	AFR	1332	1329	0.9977477477477478
NATMXB	NAT_PEL	22	48	sim_024	NAT	124	104	0.8387096774193549
NATMXB	NAT_PEL	22	48	sim_024	EUR	3896	3896	1
NATMXB	NAT_PEL	22	48	sim_024	AFR	1449	1367	0.9434092477570738
NATMXB	NAT_PEL	22	49	sim_025	NAT	1148	1086	0.945993031358885
NATMXB	NAT_PEL	22	49	sim_025	EUR	3620	3381	0.9339779005524862
NATMXB	NAT_PEL	22	49	sim_025	AFR	701	701	1
NATMXB	NAT_PEL	22	50	sim_025	NAT	524	277	0.5286259541984732
NATMXB	NAT_PEL	22	50	sim_025	EUR	1416	1408	0.9943502824858758
NATMXB	NAT_PEL	22	50	sim_025	AFR	3529	3465	0.9818645508642675
NATMXB	NAT_PEL	22	51	sim_026	NAT	689	603	0.8751814223512336
NATMXB	NAT_PEL	22	51	sim_026	EUR	2258	2258	1
NATMXB	NAT_PEL	22	51	sim_026	AFR	2522	2520	0.9992069785884219
NATMXB	NAT_PEL	22	52	sim_026	EUR	1200	1122	0.935
NATMXB	NAT_PEL	22	52	sim_026	AFR	4269	4269	1
NATMXB	NAT_PEL	22	53	sim_027	NAT	2364	2202	0.9314720812182741
NATMXB	NAT_PEL	22	53	sim_027	EUR	3105	3086	0.9938808373590983
NATMXB	NAT_PEL	22	54	sim_027	NAT	32	0	0
NATMXB	NAT_PEL	22	54	sim_027	EUR	4098	4060	0.9907271839921913
NATMXB	NAT_PEL	22	54	sim_027	AFR	1339	1318	0.9843166542195668
NATMXB	NAT_PEL	22	55	sim_028	NAT	1688	1682	0.9964454976303317
NATMXB	NAT_PEL	22	55	sim_028	EUR	3781	3775	0.9984131182226924
NATMXB	NAT_PEL	22	56	sim_028	NAT	611	598	0.9787234042553191
NATMXB	NAT_PEL	22	56	sim_028	EUR	3737	3729	0.9978592453839978
NATMXB	NAT_PEL	22	56	sim_028	AFR	1121	1111	0.9910793933987511
NATMXB	NAT_PEL	22	57	sim_029	NAT	841	801	0.9524375743162902
NATMXB	NAT_PEL	22	57	sim_029	EUR	3484	3483	0.9997129735935706
NATMXB	NAT_PEL	22	57	sim_029	AFR	1144	1134	0.9912587412587412
NATMXB	NAT_PEL	22	58	sim_029	NAT	1354	1333	0.9844903988183161
NATMXB	NAT_PEL	22	58	sim_029	EUR	3149	3122	0.9914258494760241
NATMXB	NAT_PEL	22	58	sim_029	AFR	966	940	0.9730848861283644
NATMXB	NAT_PEL	22	59	sim_030	NAT	406	406	1
NATMXB	NAT_PEL	22	59	sim_030	EUR	4323	4112	0.9511913023363405
NATMXB	NAT_PEL	22	59	sim_030	AFR	740	733	0.9905405405405405
NATMXB	NAT_PEL	22	60	sim_030	NAT	2446	2382	0.9738348323793949
NATMXB	NAT_PEL	22	60	sim_030	EUR	2373	2371	0.999157184997893
NATMXB	NAT_PEL	22	60	sim_030	AFR	650	309	0.4753846153846154
NAT	NAT_PEL_EAS	22	1	sim_001	NAT	854	854	1
NAT	NAT_PEL_EAS	22	1	sim_001	EUR	1731	1674	0.9670710571923743
NAT	NAT_PEL_EAS	22	1	sim_001	AFR	2884	2882	0.9993065187239945
NAT	NAT_PEL_EAS	22	2	sim_001	NAT	782	769	0.9833759590792839
NAT	NAT_PEL_EAS	22	2	sim_001	EUR	338	327	0.9674556213017751
NAT	NAT_PEL_EAS	22	2	sim_001	AFR	4349	4288	0.9859737870774891
NAT	NAT_PEL_EAS	22	3	sim_002	NAT	328	328	1
NAT	NAT_PEL_EAS	22	3	sim_002	EUR	3724	3708	0.9957035445757251
NAT	NAT_PEL_EAS	22	3	sim_002	AFR	1417	1417	1
NAT	NAT_PEL_EAS	22	4	sim_002	NAT	429	429	1
NAT	NAT_PEL_EAS	22	4	sim_002	EUR	4049	3834	0.946900469251667
NAT	NAT_PEL_EAS	22	4	sim_002	AFR	991	988	0.9969727547931383
NAT	NAT_PEL_EAS	22	5	sim_003	NAT	1709	1709	1
NAT	NAT_PEL_EAS	22	5	sim_003	EUR	483	435	0.9006211180124224
NAT	NAT_PEL_EAS	22	5	sim_003	AFR	3277	3216	0.9813854134879463
NAT	NAT_PEL_EAS	22	6	sim_003	NAT	1326	925	0.6975867269984917
NAT	NAT_PEL_EAS	22	6	sim_003	EUR	4143	3975	0.9594496741491673
NAT	NAT_PEL_EAS	22	7	sim_004	NAT	806	798	0.9900744416873449
NAT	NAT_PEL_EAS	22	7	sim_004	EUR	2780	2772	0.9971223021582734
NAT	NAT_PEL_EAS	22	7	sim_004	AFR	1883	1837	0.975570897503983
NAT	NAT_PEL_EAS	22	8	sim_004	NAT	176	175	0.9943181818181818
NAT	NAT_PEL_EAS	22	8	sim_004	EUR	3541	3540	0.9997175939000282
NAT	NAT_PEL_EAS	22	8	sim_004	AFR	1752	1750	0.9988584474885844
NAT	NAT_PEL_EAS	22	9	sim_005	NAT	711	706	0.9929676511954993
NAT	NAT_PEL_EAS	22	9	sim_005	EUR	4503	4124	0.9158338885187652
NAT	NAT_PEL_EAS	22	9	sim_005	AFR	255	255	1
NAT	NAT_PEL_EAS	22	10	sim_005	EUR	1035	1015	0.9806763285024155
NAT	NAT_PEL_EAS	22	10	sim_005	AFR	4434	4355	0.9821831303563374
NAT	NAT_PEL_EAS	22	11	sim_006	NAT	2061	1806	0.87627365356623
NAT	NAT_PEL_EAS	22	11	sim_006	EUR	2549	2114	0.8293448411141624
NAT	NAT_PEL_EAS	22	11	sim_006	AFR	859	859	1
NAT	NAT_PEL_EAS	22	12	sim_006	NAT	2214	1190	0.5374887082204155
NAT	NAT_PEL_EAS	22	12	sim_006	EUR	1428	1273	0.8914565826330533
NAT	NAT_PEL_EAS	22	12	sim_006	AFR	1827	1827	1
NAT	NAT_PEL_EAS	22	13	sim_007	EUR	4442	4415	0.9939216569113012
NAT	NAT_PEL_EAS	22	13	sim_007	AFR	1027	909	0.8851022395326192
NAT	NAT_PEL_EAS	22	14	sim_007	NAT	61	61	1
NAT	NAT_PEL_EAS	22	14	sim_007	EUR	4927	4433	0.899736147757256
